,rsrp,pci,plmn,earfcn,time,latitude,longitude,altitude
343,-98,262,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
344,-98,262,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
345,-104,262,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
346,-104,262,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
347,-104,262,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
348,-104,262,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
349,-104,262,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
350,-104,262,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
351,-105,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
352,-105,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
353,-105,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
354,-105,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
355,-105,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
356,-105,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
357,-106,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
358,-106,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
359,-106,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
360,-106,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
361,-106,168,21407,3600,12:20:11,40.71684936527163,-4.075355753302574,1106.0
362,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
363,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
364,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
365,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
366,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
367,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
368,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
369,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
370,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
371,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
372,-115,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
373,-111,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
374,-112,266,21407,1301,12:20:11,40.71684936527163,-4.075355753302574,1106.0
375,-112,266,21407,1301,12:21:43,40.71604126598686,-4.074136605486274,1114.0
376,-111,266,21407,1301,12:21:45,40.716021987609565,-4.074096707627177,1113.0
377,-111,266,21407,1301,12:21:47,40.71600673254579,-4.074059408158064,1115.0
378,-110,266,21407,1301,12:21:49,40.7160056848079,-4.074073154479265,1112.0
379,-110,266,21407,1301,12:21:51,40.71599097456783,-4.074076088145375,1109.0
380,-114,266,21407,1301,12:21:53,40.71596247609705,-4.074069047346711,1107.0
381,-115,266,21407,1301,12:21:55,40.71593661792576,-4.074066029861569,1106.0
382,-115,266,21407,1301,12:21:57,40.71591176558286,-4.07406066544354,1105.0
383,-112,266,21407,1301,12:21:59,40.71588699705899,-4.074056390672922,1104.0
384,-114,266,21407,1301,12:22:01,40.71587798651308,-4.074052283540368,1104.0
385,-114,266,21407,1301,12:22:03,40.7158621866256,-4.074039375409484,1104.0
386,-111,266,21407,1301,12:22:05,40.715851709246635,-4.074013894423842,1104.0
387,-111,266,21407,1301,12:22:07,40.7158642,-4.073898,1104.7000732421875
388,-112,266,21407,1301,12:22:09,40.71582907810807,-4.073966201394796,1103.0
389,-110,266,21407,1301,12:22:11,40.71581813972443,-4.073934098705649,1103.0
390,-115,266,21407,1301,12:22:13,40.71581097319722,-4.073898056522012,1104.0
391,-115,266,21407,1301,12:22:15,40.71580120828003,-4.073859080672264,1105.0
392,-114,266,21407,1301,12:22:17,40.715802633203566,-4.073825217783451,1105.0
393,-114,266,21407,1301,12:22:19,40.715795969590545,-4.073799066245556,1104.0
394,-114,266,21407,1301,12:22:21,40.7157932035625,-4.073777440935373,1105.0
395,-115,266,21407,1301,12:22:23,40.71580104064196,-4.073749277740717,1104.0
396,-113,266,21407,1301,12:22:25,40.71581139229238,-4.073714576661587,1104.0
397,-113,266,21407,1301,12:22:27,40.715815792791545,-4.073689682409167,1104.0
398,-116,266,21407,1301,12:22:29,40.71581839118153,-4.07365950755775,1104.0
399,-116,266,21407,1301,12:22:31,40.71582027710974,-4.073629332706332,1103.0
400,-116,266,21407,1301,12:22:33,40.71582052856684,-4.073599828407168,1103.0
401,-112,266,21407,1301,12:22:35,40.71582342032343,-4.073563367128372,1102.0
402,-111,266,21407,1301,12:22:37,40.71581931319088,-4.073531683534384,1102.0
403,-111,266,21407,1301,12:22:39,40.715811853297055,-4.073502765968442,1102.0
404,-109,266,21407,1301,12:22:41,40.71580640505999,-4.07347091473639,1102.0
405,-109,266,21407,1301,12:22:43,40.71579026989639,-4.073441661894321,1102.0
406,-113,266,21407,1301,12:22:45,40.71578176226467,-4.073406374081969,1101.0
407,-113,266,21407,1301,12:22:47,40.715842,-4.0733237,1103.5999755859375
408,-110,266,21407,1301,12:22:49,40.71576416026801,-4.073336636647582,1100.0
409,-110,266,21407,1301,12:22:51,40.715758125297725,-4.073306042701006,1100.0
410,-110,266,21407,1301,12:22:53,40.71574651636183,-4.073283914476633,1100.0
411,-109,266,21407,1301,12:22:55,40.71573134511709,-4.073261031880975,1100.0
412,-109,266,21407,1301,12:22:57,40.71571256965399,-4.07323881983757,1100.0
413,-109,266,21407,1301,12:22:59,40.715689938515425,-4.073221553117037,1100.0
414,-103,266,21407,1301,12:23:01,40.71567053440958,-4.073207974433899,1101.0
415,-104,266,21407,1301,12:23:03,40.7156523456797,-4.073195401579142,1101.0
416,-105,266,21407,1301,12:23:05,40.71563139092177,-4.073182661086321,1101.0
417,-105,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
418,-105,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
419,-105,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
420,-105,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
421,-101,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
422,-101,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
423,-101,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
424,-101,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
425,-101,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
426,-101,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
427,-103,266,21407,1301,12:23:07,40.7155061,-4.0730602,1102.2000732421875
428,-103,266,21407,1301,12:23:28,40.715408055111766,-4.073103619739413,1104.0
429,-103,266,21407,1301,12:23:31,40.715274405665696,-4.073013179004192,1108.0
430,-103,266,21407,1301,12:23:33,40.71531991939992,-4.072967665269971,1103.0
431,-103,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
432,-103,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
433,-103,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
434,-103,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
435,-103,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
436,-95,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
437,-95,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
438,-95,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
439,-95,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
440,-102,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
441,-102,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
442,-102,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
443,-102,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
444,-102,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
445,-107,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
446,-107,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
447,-107,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
448,-107,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
449,-107,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
450,-107,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
451,-109,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
452,-109,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
453,-109,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
454,-110,365,21407,6400,12:23:35,40.71528643369675,-4.072934472933412,1109.0
455,-110,365,21407,6400,12:23:35,40.71528643369675,-4.072934472933412,1109.0
456,-104,365,21407,6400,12:23:35,40.71528643369675,-4.072934472933412,1109.0
457,-110,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
458,-110,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
459,-110,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
460,-110,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
461,-110,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
462,-111,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
463,-109,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
464,-109,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
465,-109,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
466,-109,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
467,-109,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
468,-109,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
469,-109,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
470,-109,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
471,-101,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
472,-101,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
473,-101,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
474,-101,168,21407,3600,12:23:35,40.71528643369675,-4.072934472933412,1109.0
475,-105,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
476,-105,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
477,-105,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
478,-105,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
479,-105,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
480,-105,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
481,-102,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
482,-102,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
483,-102,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
484,-102,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
485,-102,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
486,-105,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
487,-105,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
488,-105,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
489,-105,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
490,-105,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
491,-104,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
492,-104,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
493,-104,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
494,-104,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
495,-104,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
496,-104,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
497,-110,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
498,-110,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
499,-110,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
500,-110,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
501,-110,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
502,-110,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
503,-105,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
504,-105,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
505,-105,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
506,-105,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
507,-105,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
508,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
509,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
510,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
511,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
512,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
513,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
514,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
515,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
516,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
517,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
518,-106,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
519,-114,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
520,-114,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
521,-114,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
522,-114,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
523,-114,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
524,-114,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
525,-115,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
526,-115,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
527,-115,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
528,-115,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
529,-115,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
530,-115,242,21407,2850,12:23:35,40.71528643369675,-4.072934472933412,1109.0
531,-113,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
532,-113,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
533,-113,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
534,-113,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
535,-113,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
536,-113,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
537,-110,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
538,-110,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
539,-110,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
540,-110,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
541,-110,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
542,-112,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
543,-112,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
544,-112,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
545,-112,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
546,-112,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
547,-115,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
548,-115,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
549,-115,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
550,-115,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
551,-115,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
552,-115,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
553,-116,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
554,-117,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
555,-117,266,21407,1301,12:23:35,40.71528643369675,-4.072934472933412,1109.0
556,-104,168,21407,3600,12:29:26,40.71615115273744,-4.074236350134015,1117.0
557,-104,168,21407,3600,12:29:28,40.716230110265315,-4.074247665703297,1110.0
558,-107,168,21407,3600,12:29:30,40.71628802921623,-4.074255460873246,1106.0
559,-109,168,21407,3600,12:29:32,40.71631376165897,-4.074253449216485,1104.0
560,-108,168,21407,3600,12:29:34,40.71633190847933,-4.074249677360058,1103.0
561,-110,168,21407,3600,12:29:36,40.71634997148067,-4.074277421459556,1103.0
562,-110,168,21407,3600,12:29:38,40.716382283717394,-4.074275912716985,1102.0
563,-106,168,21407,3600,12:29:40,40.716398460790515,-4.074279265478253,1103.0
564,-106,168,21407,3600,12:29:42,40.71640013717115,-4.074287982657552,1103.0
565,-110,168,21407,3600,12:29:44,40.716403909027576,-4.074304327368736,1102.0
566,-110,168,21407,3600,12:29:46,40.71640734560788,-4.074338525533676,1104.0
567,-108,168,21407,3600,12:29:48,40.716487,-4.0742981,1106.4000244140625
568,-108,168,21407,3600,12:29:50,40.71643785573542,-4.07437389716506,1105.0
569,-104,168,21407,3600,12:29:52,40.71644959039986,-4.07439979724586,1105.0
570,-104,168,21407,3600,12:29:54,40.716464719735086,-4.074425613507628,1105.0
571,-104,168,21407,3600,12:29:56,40.71647922042757,-4.074448915198445,1104.0
572,-103,365,21407,6400,12:29:58,40.71649652905762,-4.074476743116975,1104.0
573,-103,365,21407,6400,12:30:00,40.71651140693575,-4.074505073949695,1105.0
574,-104,365,21407,6400,12:30:02,40.71652460843325,-4.074534326791763,1106.0
575,-99,309,21407,6400,12:30:04,40.71653910912573,-4.074556790292263,1107.0
576,-101,309,21407,6400,12:30:06,40.716551640070975,-4.074579840525985,1107.0
577,-101,309,21407,6400,12:30:08,40.71655796840787,-4.074612781405449,1107.0
578,-99,274,21407,6400,12:30:10,40.716567230410874,-4.074638681486249,1107.0
579,-94,274,21407,6400,12:30:12,40.71658525150269,-4.074666257947683,1107.0
580,-94,274,21407,6400,12:30:14,40.71660105139017,-4.074698109179735,1107.0
581,-97,274,21407,6400,12:30:16,40.71660943329334,-4.074733229354024,1108.0
582,-97,274,21407,6400,12:30:18,40.71661886293441,-4.074764074757695,1108.0
583,-97,274,21407,6400,12:30:20,40.716627831570804,-4.074801625683904,1107.0
584,-93,274,21407,6400,12:30:22,40.71664363145828,-4.074834147468209,1107.0
585,-96,274,21407,6400,12:30:24,40.71665922179818,-4.074864070862532,1107.0
586,-92,274,21407,6400,12:30:26,40.7166722137481,-4.074894329532981,1106.0
587,-92,274,21407,6400,12:30:28,40.7167872,-4.0749728,1108.4000244140625
588,-95,274,21407,6400,12:30:30,40.716693797148764,-4.074952332302928,1106.0
589,-95,274,21407,6400,12:30:32,40.71670729201287,-4.074982926249504,1106.0
590,-97,274,21407,6400,12:30:34,40.71672066114843,-4.075012346729636,1106.0
591,-97,274,21407,6400,12:30:36,40.71673604194075,-4.075040509924293,1106.0
592,-105,262,21407,3600,12:30:38,40.716753392480314,-4.07507361844182,1106.0
593,-107,262,21407,3600,12:30:40,40.71676164865494,-4.075113097205758,1106.0
594,-107,262,21407,3600,12:30:42,40.71677518542856,-4.0751453675329685,1106.0
595,-108,262,21407,3600,12:30:44,40.716786249540746,-4.07517327927053,1106.0
596,-108,262,21407,3600,12:30:45,40.71679207496345,-4.075192725285888,1106.0
597,-108,262,21407,3600,12:30:45,40.71679207496345,-4.075192725285888,1106.0
598,-108,262,21407,3600,12:30:45,40.71679207496345,-4.075192725285888,1106.0
599,-108,262,21407,3600,12:30:45,40.71679207496345,-4.075192725285888,1106.0
600,-105,168,21407,3600,12:30:45,40.71679207496345,-4.075192725285888,1106.0
601,-105,168,21407,3600,12:30:45,40.71679207496345,-4.075192725285888,1106.0
602,-105,168,21407,3600,12:30:45,40.71679207496345,-4.075192725285888,1106.0
603,-105,168,21407,3600,12:30:45,40.71679207496345,-4.075192725285888,1106.0
604,-105,168,21407,3600,12:30:45,40.71679207496345,-4.075192725285888,1106.0
605,-109,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
606,-109,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
607,-109,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
608,-109,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
609,-109,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
610,-109,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
611,-110,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
612,-110,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
613,-110,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
614,-110,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
615,-110,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
616,-110,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
617,-106,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
618,-106,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
619,-106,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
620,-106,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
621,-106,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
622,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
623,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
624,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
625,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
626,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
627,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
628,-101,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
629,-101,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
630,-101,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
631,-101,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
632,-101,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
633,-101,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
634,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
635,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
636,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
637,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
638,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
639,-103,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
640,-102,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
641,-102,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
642,-102,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
643,-102,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
644,-102,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
645,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
646,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
647,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
648,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
649,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
650,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
651,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
652,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
653,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
654,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
655,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
656,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
657,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
658,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
659,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
660,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
661,-95,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
662,-95,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
663,-95,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
664,-95,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
665,-95,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
666,-92,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
667,-92,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
668,-92,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
669,-92,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
670,-92,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
671,-92,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
672,-96,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
673,-96,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
674,-96,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
675,-96,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
676,-96,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
677,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
678,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
679,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
680,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
681,-99,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
682,-98,266,21407,1301,12:30:45,40.71679207496345,-4.075192725285888,1106.0
